Order_ID,OrderDate,ShipDate,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Retail_Sales_People,Product_ID,Category,Sub-Category,Product_Name,Returned,Sales,Quantity,Discount,Profit
US-2016-113985,12-02-2016,12-07-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",Not,14.52,3,0,5.66
US-2016-113985,12-02-2016,12-07-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,Not,104.18,3,0.2,33.86
CA-2016-155383,17-12-2016,22-12-2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",Not,46.53,3,0,13.03
CA-2014-120432,24-08-2014,26-08-2014,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,Cassandra Brandow,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,Not,25.5,3,0,6.63
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,Not,14.9,5,0,1.04
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-LA-10002762,Office Supplies,Labels,Avery 485,Not,87.71,7,0,41.22
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,Not,199.76,2,0.1,8.88
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Not,94.6,4,0,27.43
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Not,4228.7,6,0.2,158.58
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Not,2003.92,5,0.2,-25.05
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Not,209.97,3,0,58.79
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,659.9,2,0,217.77
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Not,110.96,2,0,53.26
US-2015-126977,17-09-2015,23-09-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,Not,67.8,4,0,1.36
CA-2016-130288,26-11-2016,30-11-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",Not,313.18,2,0.4,-120.05
CA-2017-146458,19-11-2017,22-11-2017,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AR-10001177,Office Supplies,Art,Newell 349,Not,22.96,7,0,6.66
CA-2017-150420,06-03-2017,06-08-2017,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,Anna Andreadi,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,Not,1099.5,10,0,362.84
US-2014-118997,04-08-2014,04-12-2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Not,1215.92,8,0,316.14
CA-2014-114314,10-11-2014,10-11-2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Not,7.31,1,0,3.44
CA-2014-114314,10-11-2014,10-11-2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,Not,8.92,4,0,3.92
US-2017-169551,07-07-2017,07-09-2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Not,87.21,3,0.5,-45.35
US-2017-169551,07-07-2017,07-09-2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,Not,15.55,3,0.2,5.44
US-2017-169551,07-07-2017,07-09-2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,Not,683.99,2,0.4,-114
US-2017-169551,07-07-2017,07-09-2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,Not,13.39,3,0.2,1
US-2017-169551,07-07-2017,07-09-2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,Not,16.78,3,0.2,4.82
US-2017-169551,07-07-2017,07-09-2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,527.92,2,0.2,85.79
CA-2016-103107,07-04-2016,07-04-2016,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",Not,25.4,5,0,8.64
CA-2016-103107,07-04-2016,07-04-2016,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,Not,177.48,3,0.2,19.97
CA-2016-103107,07-04-2016,07-04-2016,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Not,71.98,3,0.2,9
CA-2017-122077,19-05-2017,25-05-2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,Kelly Williams,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,Not,95.99,1,0.2,9.6
CA-2017-122077,19-05-2017,25-05-2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,Kelly Williams,OFF-LA-10004178,Office Supplies,Labels,Avery 491,Not,13.22,4,0.2,4.3
CA-2017-112431,10-12-2017,10-12-2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,Not,435.84,12,0,130.75
CA-2017-112431,10-12-2017,10-12-2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-AR-10000940,Office Supplies,Art,Newell 343,Not,5.88,2,0,1.59
CA-2016-151092,08-06-2016,13-08-2016,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Not,211.17,4,0.2,18.48
CA-2014-104178,25-08-2014,29-08-2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",Not,6.28,1,0,2.64
CA-2014-104178,25-08-2014,29-08-2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,Not,95.1,5,0,30.43
CA-2014-104178,25-08-2014,29-08-2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,Not,25.92,4,0,12.44
CA-2014-104178,25-08-2014,29-08-2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,Not,48.84,4,0,13.19
CA-2015-115924,14-09-2015,18-09-2015,Second Class,BE-11455,Brad Eason,Home Office,United States,Des Moines,Iowa,50315,Central,Kelly Williams,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,Not,25.9,5,0,12.69
CA-2017-161046,03-05-2017,03-05-2017,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,Cassandra Brandow,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Not,42.68,4,0,19.63
CA-2017-161046,03-05-2017,03-05-2017,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,Cassandra Brandow,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,Not,299.97,3,0,125.99
CA-2017-161046,03-05-2017,03-05-2017,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,Cassandra Brandow,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Not,262.24,2,0,78.67
CA-2017-161046,03-05-2017,03-05-2017,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,Cassandra Brandow,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,Not,234.36,6,0,112.49
US-2017-141698,15-04-2017,21-04-2017,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,Not,20.74,4,0.2,7.26
US-2014-105151,30-03-2014,31-03-2014,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Not,10.5,5,0,2.94
CA-2014-155796,11-11-2014,15-11-2014,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,Chuck Magee,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Not,23.97,2,0.2,7.79
CA-2014-155796,11-11-2014,15-11-2014,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,Chuck Magee,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Not,521.96,4,0.5,-250.54
CA-2016-127138,03-12-2016,03-12-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Not,676.55,5,0,6.77
CA-2016-127138,03-12-2016,03-12-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,Not,154.9,5,0,40.27
CA-2016-127138,03-12-2016,03-12-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,Not,30.56,4,0,14.97
CA-2016-127138,03-12-2016,03-12-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,Not,770.35,3,0.2,77.04
CA-2017-150602,02-09-2017,02-09-2017,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",Not,21.12,4,0,6.55
CA-2014-140732,11-11-2014,13-11-2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,Not,575.93,9,0.2,57.59
CA-2014-140732,11-11-2014,13-11-2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Not,7.78,2,0,2.02
CA-2014-140732,11-11-2014,13-11-2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,Not,123.92,4,0,55.76
CA-2017-119011,20-08-2017,25-08-2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,Not,17.22,3,0,5.17
CA-2017-119011,20-08-2017,25-08-2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",Not,226.56,6,0,63.44
CA-2017-119011,20-08-2017,25-08-2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,Not,107.88,3,0.2,10.79
CA-2016-166912,15-01-2016,17-01-2016,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009,East,Chuck Magee,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,Not,81.98,2,0,40.17
CA-2014-141726,20-07-2014,22-07-2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,Yes,104.85,1,0,50.33
CA-2014-141726,20-07-2014,22-07-2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,Yes,8.7,2,0.2,3.16
CA-2014-141726,20-07-2014,22-07-2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,Yes,19.92,4,0,9.76
CA-2014-141726,20-07-2014,22-07-2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,Yes,43.02,3,0,15.49
CA-2017-115105,02-06-2017,02-11-2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Not,240.78,1,0.2,30.1
CA-2015-143980,25-12-2015,29-12-2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Not,414.96,2,0,124.49
CA-2016-135636,10-08-2016,13-10-2016,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,Not,387.72,5,0.2,-67.85
CA-2017-102155,13-07-2017,17-07-2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,Kelly Williams,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,Not,360.38,2,0,93.7
CA-2017-102155,13-07-2017,17-07-2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,Kelly Williams,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,Not,13.56,2,0,6.24
CA-2017-116953,24-04-2017,25-04-2017,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,Not,552,10,0.2,34.5
CA-2014-117765,09-07-2014,13-09-2014,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,Not,429.9,5,0,111.77
CA-2014-117765,09-07-2014,13-09-2014,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,Not,32.06,2,0,15.39
CA-2014-117765,09-07-2014,13-09-2014,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",Not,161.96,2,0,45.35
CA-2014-117765,09-07-2014,13-09-2014,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,Not,19.86,2,0,5.76
CA-2016-114895,21-11-2016,28-11-2016,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,Not,12.96,2,0,6.35
CA-2017-112984,16-09-2017,18-09-2017,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,Not,20.54,6,0.2,6.42
CA-2016-163776,19-07-2016,25-07-2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Not,185.58,6,0,76.09
CA-2016-163776,19-07-2016,25-07-2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Not,77.56,2,0,35.68
CA-2016-163776,19-07-2016,25-07-2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,Not,87.92,4,0,0.88
CA-2016-163776,19-07-2016,25-07-2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,Not,245.94,6,0,120.51
CA-2016-163776,19-07-2016,25-07-2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,Not,8.6,1,0,4.04
CA-2016-163776,19-07-2016,25-07-2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Not,504.9,5,0,126.23
US-2017-163300,15-09-2017,21-09-2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,Not,2357.49,7,0.2,884.06
US-2017-163300,15-09-2017,21-09-2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Not,369.54,7,0.2,32.34
US-2017-163300,15-09-2017,21-09-2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,Not,184.75,3,0.2,-20.78
CA-2016-162187,12-11-2016,12-11-2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Not,64.96,5,0.2,-4.06
CA-2016-162187,12-11-2016,12-11-2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",Not,13.52,2,0.2,1.69
CA-2016-162187,12-11-2016,12-11-2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,458.43,5,0.3,-137.53
CA-2016-162187,12-11-2016,12-11-2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",Not,387.14,4,0.2,24.2
CA-2016-162187,12-11-2016,12-11-2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Not,328.59,3,0.4,-147.87
US-2014-112991,12-10-2014,14-12-2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,Anna Andreadi,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Not,338.35,3,0.2,4.23
US-2014-112991,12-10-2014,14-12-2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,Anna Andreadi,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,Not,25.92,4,0,12.44
US-2014-112991,12-10-2014,14-12-2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,Anna Andreadi,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",Not,91.36,4,0,42.03
CA-2014-124079,13-12-2014,17-12-2014,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",Not,87.96,3,0.2,7.7
CA-2014-124079,13-12-2014,17-12-2014,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Not,5.21,2,0.7,-4.17
US-2017-146878,21-09-2017,27-09-2017,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,Cassandra Brandow,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Not,12.29,1,0.7,-8.61
CA-2017-107244,09-07-2017,09-11-2017,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Not,19.76,4,0,8.3
CA-2015-100657,11-02-2015,11-07-2015,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,Chuck Magee,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",Not,109.76,2,0.1,8.54
CA-2017-129581,12-11-2017,18-12-2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,Chuck Magee,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,Not,128.85,3,0,3.87
CA-2017-129028,04-01-2017,04-03-2017,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,Cassandra Brandow,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,127.95,3,0,21.75
CA-2015-135580,30-12-2015,01-03-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,Yes,68.52,3,0,31.52
CA-2015-135580,30-12-2015,01-03-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,Yes,74.94,3,0,14.24
CA-2015-135580,30-12-2015,01-03-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Yes,2548.56,6,0.2,286.71
CA-2015-135580,30-12-2015,01-03-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Yes,271.44,3,0,122.15
CA-2015-135580,30-12-2015,01-03-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,Yes,287.88,3,0.2,35.99
